name,substance_type,SMILES,detected,typol_class_tab_2,molecule,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216
PiperonylButoxide,other,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x1683399a0>,5.7493962532977685,5.7493962532977685,0.3049363797661617,0.3049363797661617,0.5130604440913922,12.75,338.44400000000013,308.204,338.2093240599999,136,0,0.2308006434911979,-0.45358472603826744,0.45358472603826744,0.2308006434911979,0.7916666666666666,1.4166666666666667,2.0833333333333335,16.696930085781094,10.025871892229489,2.164059030890006,-2.1129959651259194,2.3506771836504816,-2.098375207319165,5.482388014713298,0.010075809753777308,3.0376745307837045,1.6321742102088128,475.0701059180237,17.037323138116363,14.974116583750593,14.974116583750593,11.846866552750667,8.993670249161262,8.993670249161262,5.855063875007728,5.855063875007728,3.8579616008891455,3.8579616008891455,2.5309453027170665,2.5309453027170665,-1.3,374214.1631217753,19.030431376738058,11.288510240503102,6.3032766047595485,144.73754560065805,23.684314769000245,0.0,11.49902366656781,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,36.10128036616923,6.606881964512918,33.03440982256459,23.684314769000245,0.0,0.0,0.0,0.0,46.1376428555982,39.827352128664415,23.259637120317212,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,39.827352128664415,27.238292448839076,0.0,44.23684225155327,12.13273413692322,0.0,0.0,0.0,46.150000000000006,0.0,0.0,0.0,0.0,39.827352128664415,43.78919212278477,11.126902983393991,0.0,6.06636706846161,19.913841467842857,23.684314769000245,27.60799664607838,0.0,0.0,0.0,2.440732839870855,1.65512722863759,4.115497714590081,4.377014216137228,8.47029802135253,0.0,0.6842105263157895,24,0,5,0,1,1,0,1,0,1,0,0,5,0,5,1,13,0,0,0,0,0,8.951050811562462,2,3.7177000000000024,92.76200000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chlorothalonil,other pesticide,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,1.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x16833a6c0>,8.704536407155455,8.704536407155455,0.03626543209876476,-0.07462962962962916,0.5249703621195863,9.285714285714286,265.914,265.914,263.88155872,70,0,0.10237867887400381,-0.1923229001143206,0.1923229001143206,0.10237867887400381,0.6428571428571429,1.0,1.2857142857142858,35.50069559863489,10.132631376421894,2.1917384017738093,-2.05369567614446,2.3977344786455763,-1.8875487969415878,6.503035179724944,1.4460403234362809,2.1641757289633556,3.7817196239994977,440.5804759440678,10.878315177510851,6.406285083036824,9.430000867110643,6.540111220059324,3.203142541518412,4.715000433555321,2.229535743768433,3.741393635805343,1.486982078692391,3.1923040691486455,0.8298680485500368,1.899925919328703,-0.6399999999999999,1177.3115965560655,11.434850299401196,4.255635544020216,1.6287921069730855,100.1595116187543,0.0,12.138442625584547,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,46.40375956093006,0.0,0.0,31.217436238359298,0.0,46.40375956093006,10.523783109476973,0.0,0.0,0.0,0.0,31.217436238359298,0.0,12.138442625584547,0.0,0.0,0.0,46.40375956093006,0.0,0.0,22.66222573506152,11.126902983393991,0.0,20.090533254965305,0.0,0.0,47.58,0.0,0.0,0.0,31.217436238359298,0.0,0.0,0.0,12.138442625584547,0.0,0.0,56.92754267040704,0.0,22.811976568405136,0.0,17.220708616780048,-0.08466049382715957,0.0,3.49641975308642,0.0,0.0,0.0,0.0,14,0,2,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,0,0,0,0,3.4758968124772816,1,4.04356,55.912000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pentachlorophenol,other pesticide,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,1.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x168338970>,9.200987654320986,9.200987654320986,0.009043209876542502,-0.36320987654320924,0.5346401235008617,10.416666666666666,266.33799999999997,265.33,263.847003052,66,0,0.1554578230276599,-0.5047430525360218,0.5047430525360218,0.1554578230276599,0.5833333333333334,0.8333333333333334,1.1666666666666667,35.502568113069785,10.314709771715224,2.17495916143332,-2.0582719017673337,2.4675927772086603,-1.7848574746363615,6.55208347634766,0.4757325841893683,2.0815718239857546,3.6035674514745475,230.20322477240757,9.464101615137753,5.3370359605460935,9.116680690638367,5.464101615137754,2.668517980273047,4.558340345319183,1.9185179802730468,3.808340345319184,1.1866315584665184,3.4434307347924333,0.5933157792332591,1.7217153673962167,0.4699999999999999,416.3143647971509,10.550192461908578,3.68572552572852,1.5681178591367897,93.74196800610133,5.106527394840706,10.045266627482652,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00469945116258,0.0,0.0,15.067899941223978,5.106527394840706,58.00469945116258,0.0,0.0,0.0,0.0,0.0,25.11316656870663,0.0,5.749511833283905,0.0,0.0,5.749511833283905,58.00469945116258,5.106527394840706,0.0,0.0,0.0,0.0,25.11316656870663,0.0,0.0,20.23,0.0,5.106527394840706,0.0,30.86267840199054,0.0,0.0,0.0,0.0,0.0,0.0,58.00469945116258,0.0,27.90413580246913,0.0,9.014629629629631,0.0,-0.36320987654320924,0.0,0.0,0.0,0.0,0.0,12,1,1,0,0,0,0,1,0,1,0,0,1,1,6,0,0,0,0,0,0,0,3.2404261381837554,1,4.6592,53.15680000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinoxyfen,other pesticide,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,1.0,3.0,<rdkit.Chem.rdchem.Mol object at 0x16833aa40>,12.885649368435262,12.885649368435262,0.3178234998638436,-0.3178234998638436,0.6257420278237984,10.75,308.13899999999995,300.075,306.996697456,100,0,0.1393661555358449,-0.45654814231430296,0.45654814231430296,0.1393661555358449,1.0,1.75,2.5,35.49683537166785,10.173876989365414,2.095649695091704,-2.0963712306634292,2.352445506620468,-1.8865048755954639,6.385107725357089,0.4854661767278622,2.40622052046577,2.0944528914451297,774.675566551701,14.112519696192859,10.10815745850851,11.62001535054542,9.631030293135236,5.805076898828161,6.561005844846616,4.146808036609997,4.990443943822588,2.761563399866154,3.2778724717247565,1.8890154923515852,2.464813235065289,-1.8399999999999992,42917.34920302747,13.157378117913831,5.270174036252378,2.550486487436766,124.27542292443916,4.736862953800049,17.316244507613703,0.0,0.0,0.0,0.0,4.983978520947208,4.39041504767482,0.0,0.0,23.20187978046503,42.46456947923127,11.219476885354403,15.925558245822383,9.127278001474869,34.10480471254609,0.0,4.983978520947208,0.0,0.0,0.0,64.52390051937289,0.0,11.49902366656781,4.736862953800049,4.39041504767482,11.49902366656781,23.20187978046503,4.983978520947208,0.0,5.817220841045894,0.0,48.66141305084435,10.045266627482652,10.902924932081056,0.0,22.12,0.0,4.39041504767482,0.0,5.817220841045894,32.44721522613152,0.0,12.13273413692322,36.52867891392113,0.0,4.983978520947208,27.938742734265084,18.618779564958317,12.141452125182282,4.210379083732258,1.6338291945948884,0.6408441463004957,0.7453167747645266,10.79328028330674,1.6050077160493827,0.0,0.0,0.0,20,0,2,0,0,0,0,2,1,3,0,0,2,0,5,1,2,0,0,0,0,0,3.4670836271092327,3,5.4730000000000025,78.23700000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trifluralin,other pesticide,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],1.0,3.0,<rdkit.Chem.rdchem.Mol object at 0x16833ab20>,12.844830089443185,12.844830089443185,0.26476639266817825,-4.908340655706728,0.5514127435955851,11.347826086956522,335.28200000000004,319.154,335.10929065199997,128,0,0.41641444365577207,-0.3603649404227578,0.41641444365577207,0.3603649404227578,1.0,1.391304347826087,1.6521739130434783,19.413182079957522,10.090056498341953,2.384602951581411,-2.2326056736201148,2.4270120746551997,-2.266414185763967,5.76023818832512,-0.3925979096432907,2.4402512812373476,3.6993779362256016,563.6129198986837,17.78409257144667,12.59165503050845,12.59165503050845,10.628446183176258,6.919433478890023,6.919433478890023,4.86213135417773,4.86213135417773,3.093677114331587,3.093677114331587,2.245438727014827,2.245438727014827,-2.3900000000000006,62314.25671767691,18.65852013585638,7.2484255198207075,4.299219696317904,129.54838924425488,4.899909730850477,0.0,5.687386274683562,0.0,11.374772549367124,6.176298517443475,20.228636537531145,0.0,13.171245143024459,0.0,13.847474399381248,12.841643245852019,25.22224694874837,15.410073589332338,23.0178672406598,17.062158824050687,0.0,0.0,0.0,32.865416162676745,17.989422542675626,37.92482216615136,0.0,0.0,4.899909730850477,30.233403967075148,0.0,0.0,22.936134909460492,6.176298517443475,20.228636537531145,32.25256913693026,12.13273413692322,0.0,0.0,0.0,89.52,32.961144656142935,33.3998816805556,0.0,18.776899086508713,24.974377382775238,0.0,4.899909730850477,13.847474399381248,0.0,0.0,0.0,38.534490268329556,0.0,21.704739229024945,22.355326908541194,-3.6054195011337864,0.0,0.6957407407407405,-3.8342715419501143,4.066060563114134,0.0,0.5384615384615384,23,0,7,0,0,0,0,1,0,1,0,0,5,0,10,0,7,0,0,0,0,0,5.880212761514344,1,4.148200000000004,77.54780000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthracene,PAH,C1=CC=C2C=C3C=CC=CC3=CC2=C1,1.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x16833b370>,2.2407407407407405,2.2407407407407405,1.3112962962962964,1.3112962962962964,0.4564102473768608,10.857142857142858,178.23399999999995,168.15399999999997,178.07825032,66,0,-0.01776516776969768,-0.061629349784588755,0.061629349784588755,0.01776516776969768,0.42857142857142855,0.7142857142857143,1.0,13.991352165126289,10.041217094255412,1.9465697763062875,-2.003902281770427,2.2145351441983565,-1.7403762758928052,5.974985320549642,1.764859750005029,2.2605062195621475,2.5237326453890008,488.75909858914036,9.38046888862398,7.77350269189626,7.77350269189626,6.932652990377571,4.809401076758505,4.809401076758505,3.5465093652269,3.5465093652269,2.61403104906987,2.61403104906987,1.882638631877587,1.882638631877587,-1.8199999999999994,3255.1289561694925,7.571439103526888,2.8450836230123144,1.080316882093769,82.79473218296737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,33.677630994782405,0.0,0.0,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.544896857859182,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,5.245185185185186,0.0,0.0,21.421481481481482,0.0,0.0,0.0,0.0,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5386698140056707,3,3.993000000000002,61.45400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benzo(a)pyrene,PAH,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,1.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x16833ac00>,2.309074074074074,2.309074074074074,1.3179454837490554,1.3179454837490554,0.24345418372476169,12.0,252.316,240.21999999999994,252.093900384,92,0,-0.002035148344146874,-0.06162863921924358,0.06162863921924358,0.002035148344146874,0.4,1.1,2.0,14.126846279404477,9.910302212042632,2.094115295590412,-2.1228891175133775,2.375276775749175,-1.846005824737543,6.2828822351626625,1.7826781613557425,2.518598159082093,2.230840176230173,1069.7218869027129,13.10408352775558,10.928203230275514,10.928203230275514,9.915816237971965,6.970084679281463,6.970084679281463,5.453738644055911,5.453738644055911,4.37090389940122,4.37090389940122,3.489493840691964,3.489493840691964,-2.5999999999999988,105539.33725817603,10.21902349550179,3.486521567643158,1.1630091486510117,116.13708612657338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.73003775307771,49.156160784179974,0.0,0.0,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.089793715718365,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,10.82069397203326,0.0,0.0,26.512639361300074,0.0,0.0,0.0,0.0,20,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.7814422908659584,5,5.737200000000003,87.65200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibuprofen,PPCP,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,1.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x16833ac70>,10.762425070336777,10.762425070336777,0.4184259259259262,-0.7716577958343829,0.8215995486924976,12.8,206.28499999999997,188.14099999999996,206.130679816,82,0,0.3101853515323108,-0.4807885019257389,0.4807885019257389,0.3101853515323108,1.2,1.7333333333333334,2.1333333333333333,16.36640479713451,9.96847176089875,2.123540108955398,-2.0857579653870717,2.1688935075416427,-2.068800465423949,5.749768182058132,-0.13786206865191,2.1655069394400757,2.7590371332701524,324.8941190021566,11.422285251880869,9.526670282288125,9.526670282288125,7.002907755397974,5.320300905843471,5.320300905843471,4.3994781236223774,4.3994781236223774,2.4940956097181957,2.4940956097181957,1.556376775771452,1.556376775771452,-1.31,1862.335967918465,11.763046018991963,4.964460295417243,3.387630631562938,90.94175377251301,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,38.112942673227685,30.38936785217202,0.0,5.917906046161393,9.901064578912528,5.9693052879518484,0.0,0.0,5.917906046161393,33.10993926815928,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,11.21535880699783,5.917906046161393,37.81602062862726,24.26546827384644,0.0,0.0,0.0,37.3,11.887211334113243,4.794537184071822,0.0,0.0,5.917906046161393,11.984273114623004,5.563451491696996,6.923737199690624,24.26546827384644,13.847474399381248,5.106527394840706,0.0,0.0,10.762425070336777,8.850157339170236,2.1401341647770225,-0.5579103678508441,7.871574074074074,1.0433852985638699,6.056901087595532,0.0,0.46153846153846156,15,1,2,0,0,0,0,1,0,1,1,0,1,1,2,0,4,0,0,0,0,1,3.8931449942967644,1,3.073200000000001,61.03480000000004,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verapamil,PPCP,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,1.0,,<rdkit.Chem.rdchem.Mol object at 0x16833b1b0>,10.2421053405546,10.2421053405546,0.16451030641364595,-0.5796218690994226,0.41990487617646394,12.848484848484848,454.6110000000003,416.30700000000024,454.283157696,180,0,0.16054431752689396,-0.4928699786635633,0.4928699786635633,0.16054431752689396,0.8484848484848485,1.4242424242424243,1.9696969696969697,16.512200901098844,9.694752867535845,2.3593277045457106,-2.3227917977454844,2.4007298107357418,-2.323057175160692,5.471867144281715,0.2922567453199359,2.840656625635782,2.0233334188492673,938.2039770028957,24.432510652501765,21.10440614311549,21.10440614311549,15.842432787502403,11.379315865652575,11.379315865652575,8.653784144576882,8.653784144576882,6.424875284976213,6.424875284976213,4.225326818167966,4.225326818167966,-2.9099999999999997,15777873.299051952,26.343179198047235,12.362155765232773,6.326433951969804,198.56922331120978,23.847361546050674,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,25.980208536304467,74.16517056076962,6.544756405912575,39.92340194729918,18.947451815200196,0.0,5.261891554738487,4.899909730850477,5.917906046161393,38.52492973755605,48.576374959612465,47.52510539416365,0.0,29.067268645927893,18.947451815200196,0.0,22.99804733313562,0.0,53.47628469046295,11.835812092322788,17.249018913692154,37.81602062862726,36.39820241076966,0.0,0.0,0.0,63.95,5.414990469396779,5.261891554738487,0.0,5.917906046161393,11.49902366656781,49.41445283886799,5.563451491696996,28.439190165110134,30.33183534230805,37.9306444941628,18.947451815200196,21.583324082126502,0.0,2.3132679568741077,10.2421053405546,1.6046474762988465,2.9873437787268267,14.511702267869502,2.611084525448425,6.060729342286187,8.669128563148337,0.5185185185185185,33,0,6,0,0,0,0,2,0,2,1,0,6,0,6,0,13,0,0,0,0,1,9.86843892720302,2,5.093080000000005,131.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2Dichloroethane,solvent,C(CCl)Cl,1.0,,<rdkit.Chem.rdchem.Mol object at 0x16833b5a0>,5.054012345679012,5.054012345679012,0.5570987654320989,0.5570987654320989,0.4363042365257152,7.5,98.96000000000001,94.928,97.969005488,26,0,0.035889203448099614,-0.12542343074881615,0.12542343074881615,0.035889203448099614,1.0,1.25,1.25,35.498558017336876,10.970234924568343,1.612704084033165,-1.6285173297622817,1.745902114921951,-1.6333332020997315,6.254551773714507,1.5224887609926128,1.3709505944546687,1.9747448713915894,6.0,3.414213562373095,2.1701425083915495,3.682000400428458,1.914213562373095,1.0345224838248486,2.103567451474546,0.3779644730092271,1.1338934190276815,0.07142857142857141,0.6428571428571428,0.0,0.0,0.58,6.854752972273344,4.58,3.5799999999999996,2.58,35.71072559598951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,11.760006889940678,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,11.760006889940678,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.760006889940678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.760006889940678,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,10.108024691358024,0.0,0.0,0.0,1.1141975308641978,0.0,0.0,0.0,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4.0991,0,1.464,21.439999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124-Trichlorobenzene,solvent,C1=CC(=C(C=C1Cl)Cl)Cl,1.0,,<rdkit.Chem.rdchem.Mol object at 0x168339a10>,5.5975617283950605,5.5975617283950605,0.4899691358024696,0.4899691358024696,0.5361021552744022,9.666666666666666,181.44899999999998,178.42499999999998,179.930033136,48,0,0.06066130485936487,-0.08428709445773132,0.08428709445773132,0.06066130485936487,0.8888888888888888,1.5555555555555556,2.0,35.499014189005436,10.35889204397731,1.9444450934060398,-1.9221996547994895,2.238868415858722,-1.659379504092596,6.4263588622458006,1.7045968675602419,1.7965675742516065,3.1716780304409156,219.5429995478469,6.85337115112852,4.365944226596559,6.633731064651922,4.198377302757662,2.304980581226426,3.4388740002541076,1.558430718868818,2.8092667528220145,0.8816474954669951,1.85577387699275,0.4704998499972052,0.9965423302231506,0.08999999999999991,104.20091930659318,7.200011001100109,2.7822002817304186,1.751071234522005,68.34120180014197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,18.19910120538483,5.022633313741326,10.045266627482652,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,33.267001146608806,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,18.19910120538483,15.067899941223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,34.802819670697545,0.0,16.76148148148148,0.0,1.620030864197532,0.0,0.0,4.951820987654321,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2.2257636261914264,1,3.6468000000000007,41.47200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetone,solvent,CC(=O)C,1.0,,<rdkit.Chem.rdchem.Mol object at 0x168339150>,9.444444444444445,9.444444444444445,0.16666666666666696,0.16666666666666696,0.3982369618339747,6.5,58.08,52.032,58.041864812,24,0,0.12626794356014373,-0.30034390268719197,0.30034390268719197,0.12626794356014373,1.5,1.5,1.5,16.136528004376032,10.55082225459374,1.6191254887288413,-1.55783636544892,1.500722222389012,-1.6913205217908889,5.717069246232807,-0.11449259533352302,0.8112781244591328,2.8030394876740514,26.264662506490403,3.5773502691896257,2.908248290463863,2.908248290463863,1.7320508075688772,1.2041241452319316,1.2041241452319316,0.9082482904638631,0.9082482904638631,0.0,0.0,0.0,0.0,-0.33,3.2451124978365313,3.67,1.0445318352059925,6.883957759412302,25.63065735666653,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,13.847474399381248,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445,0.0,0.0,0.16666666666666696,0.0,0.0,3.0555555555555554,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.9583579588014981,0,0.5952999999999999,16.355,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acide Acrylique,solvent,C=CC(=O)O,1.0,,<rdkit.Chem.rdchem.Mol object at 0x16833a110>,9.25,9.25,0.8333333333333333,-0.9814814814814812,0.4508580596042506,6.4,72.06299999999999,68.031,72.021129368,28,0,0.32719811224525835,-0.4780891485530972,0.4780891485530972,0.32719811224525835,2.0,2.2,2.2,16.364473207101216,10.68151440868254,1.7299978202955715,-1.6399993695600228,1.5417772905202745,-1.815186808716104,5.783563706313226,-0.13090317328999626,1.3787834934861756,3.204805417886435,55.91340299823497,4.284457050376173,2.639918936339994,2.639918936339994,2.270055610029662,1.1246543680405865,1.1246543680405865,0.5423618132207977,0.5423618132207977,0.17462042625086102,0.17462042625086102,0.0,0.0,-0.79,9.65148445440323,4.21,1.5215264797507788,3.21,29.735288076678287,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,6.578935683598497,0.0,6.076020106833881,0.0,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,0.0,12.654955790432378,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,6.578935683598497,5.106527394840706,0.0,0.0,9.25,7.604166666666666,0.0,-0.9814814814814812,0.0,0.8333333333333333,2.960648148148148,0.0,0.0,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1.2811252959501558,0,0.25699999999999995,17.8328,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
